Email,Type,Started free trial,Decision maker,Designation,Employee Size,Visited Pricing ,Visited Integrations ,Visited Platform ,Country,Acquisition Source,When do you need to Solution,Sources,Destinations,Status
1578@customer-leads.com,request quote,No,Yes,Tech lead,2767,No,No,Yes,Germany,Blog - Redshift - Generic,This Quarter,"mysql,ms_sql","postgres,s3,ms_sql",May Consider
1579@customer-leads.com,created account ,Yes,No,Tech lead,1345,No,No,No,Denmark,Direct - Home,Immediately,"aurora,s3",redshift,Not Interested
1580@customer-leads.com,request demo ,Yes,Yes,Cto,4405,Yes,No,No,India,Blog - Redshift - X to Y,This Quarter,"mysql,ms_sql",redshift,Interested
1581@customer-leads.com,created account ,No,Yes,Cto,8814,Yes,Yes,No,Germany,Direct - Home,Immediately,google_analytics ,ms_sql,May Consider
1582@customer-leads.com,contact us,Yes,Yes,Product manager,5978,Yes,Yes,No,Us,Blog - Redshift - Generic,Immediately,"mysql,ms_sql","postgres,s3,ms_sql",Interested
1583@customer-leads.com,request demo ,No,Yes,Tech lead,3529,No,Yes,No,Germany,Direct - Home,In A Month,"redshift,s3,tableau",ms_sql,May Consider
1584@customer-leads.com,contact us,Yes,No,Tech lead,5683,No,Yes,Yes,Japan,Ads - ETL Tools,This Quarter,"aurora,s3","snowflake,rds,ms_sql",Not Interested
1585@customer-leads.com,request demo ,Yes,Yes,Product manager,9581,No,Yes,No,Us,Blog - Redshift - Generic,This Quarter,"redshift,s3,tableau","bigquery,s3",Interested
1586@customer-leads.com,request quote,Yes,No,Cto,7789,Yes,No,No,China,Blog - Redshift - X to Y,Early Exploration,"aurora,s3","bigquery,s3",Not Interested
1587@customer-leads.com,created account ,No,No,Tech lead,3749,No,No,No,Denmark,Ads - ETL Tools,In A Month,"redshift,s3,tableau",redshift,Not Interested
1588@customer-leads.com,request demo ,Yes,Yes,Business analyst ,4751,Yes,No,Yes,Us,Blog - Redshift - Generic,In A Month,"mysql,ms_sql",redshift,Interested
1589@customer-leads.com,created account ,No,No,Business analyst ,1519,No,Yes,No,Us,Blog - Redshift - X to Y,Early Exploration,"mysql,ms_sql",redshift,Not Interested
1590@customer-leads.com,request quote,Yes,No,Tech lead,9583,No,No,Yes,Us,Direct - Home,This Quarter,"redshift,s3,tableau","bigquery,s3",Not Interested
1591@customer-leads.com,created account ,No,No,Swe,1475,Yes,Yes,No,Japan,Direct - Home,Early Exploration,"redshift,s3,tableau","bigquery,s3",Not Interested
1592@customer-leads.com,created account ,Yes,Yes,Tech lead,2968,Yes,No,Yes,Japan,Ads - ETL Tools,Immediately,"aurora,s3","postgres,s3,ms_sql",Interested
1593@customer-leads.com,created account ,Yes,Yes,Swe,6062,Yes,No,Yes,India,Blog - Generic,In A Month,google_analytics ,redshift,Interested
1594@customer-leads.com,created account ,No,No,Product manager,9403,No,No,Yes,China,Ads - ETL Tools,In A Month,"aurora,s3",ms_sql,Not Interested
1595@customer-leads.com,contact us,Yes,No,Cto,7839,Yes,No,Yes,China,Ads - ETL Tools,Immediately,"redshift,s3,tableau",ms_sql,Not Interested
1596@customer-leads.com,request quote,Yes,Yes,Tech lead,8321,Yes,Yes,No,Japan,Blog - Redshift - X to Y,Early Exploration,google_analytics ,"bigquery,s3",Interested
1597@customer-leads.com,created account ,Yes,No,Cto,8438,No,No,Yes,Us,Ads - ETL Tools,This Quarter,"mysql,ms_sql",redshift,Not Interested
1598@customer-leads.com,created account ,No,Yes,Product manager,9048,Yes,No,Yes,Germany,Blog - Redshift - Generic,In A Month,google_analytics ,"postgres,s3,ms_sql",May Consider
1599@customer-leads.com,created account ,Yes,Yes,Product manager,1373,Yes,No,No,Us,Blog - Redshift - Generic,In A Month,"python,chartio,superset","postgres,s3,ms_sql",Interested
1600@customer-leads.com,created account ,Yes,Yes,Ceo,2680,Yes,No,Yes,Denmark,Direct - Home,In A Month,"mysql,ms_sql","bigquery,s3",Interested
1601@customer-leads.com,request demo ,Yes,No,Tech lead,165,Yes,Yes,No,Japan,Blog - Redshift - X to Y,Immediately,"aurora,s3","bigquery,s3",Not Interested
1602@customer-leads.com,contact us,Yes,No,Business analyst ,3993,No,No,No,India,Ads - ETL Tools,In A Month,"redshift,s3,tableau","snowflake,rds,ms_sql",Not Interested
1603@customer-leads.com,request quote,No,No,Swe,3997,Yes,Yes,No,Denmark,Direct - Home,Early Exploration,"aurora,s3",redshift,Not Interested
1604@customer-leads.com,contact us,No,No,Ceo,200,No,No,No,Denmark,Ads - ETL Tools,Early Exploration,"redshift,s3,tableau","bigquery,s3",Not Interested
1605@customer-leads.com,contact us,Yes,Yes,Cto,3723,No,No,Yes,Japan,Blog - Redshift - Generic,In A Month,"mysql,ms_sql","snowflake,rds,ms_sql",Interested
1606@customer-leads.com,created account ,No,No,Business analyst ,8690,Yes,Yes,No,Germany,Blog - Generic,Early Exploration,"redshift,s3,tableau","snowflake,rds,ms_sql",Not Interested
1607@customer-leads.com,contact us,No,No,Product manager,1502,No,No,No,Us,Blog - Generic,In A Month,"mysql,ms_sql",redshift,Not Interested
1608@customer-leads.com,created account ,Yes,Yes,Business analyst ,6532,No,No,No,Us,Blog - Redshift - Generic,Early Exploration,"aurora,s3","snowflake,rds,ms_sql",Interested
1609@customer-leads.com,created account ,No,Yes,Ceo,4088,No,No,No,India,Direct - Home,This Quarter,"mysql,ms_sql","snowflake,rds,ms_sql",May Consider
1610@customer-leads.com,created account ,Yes,No,Product manager,2813,Yes,Yes,Yes,Japan,Direct - Home,Early Exploration,"aurora,s3",redshift,Not Interested
1611@customer-leads.com,request demo ,No,Yes,Product manager,5003,Yes,Yes,No,Us,Direct - Home,Early Exploration,"mysql,ms_sql","snowflake,rds,ms_sql",May Consider
1612@customer-leads.com,created account ,No,No,Product manager,8686,No,Yes,No,India,Blog - Generic,In A Month,"mysql,ms_sql","snowflake,rds,ms_sql",Not Interested
1613@customer-leads.com,request quote,No,No,Product manager,7954,Yes,No,Yes,Denmark,Blog - Generic,Immediately,"python,chartio,superset","postgres,s3,ms_sql",Not Interested
1614@customer-leads.com,request quote,Yes,No,Cto,7306,No,Yes,No,Germany,Blog - Redshift - X to Y,Immediately,google_analytics ,redshift,Not Interested
1615@customer-leads.com,contact us,Yes,No,Swe,4982,No,Yes,No,Denmark,Blog - Redshift - Generic,This Quarter,google_analytics ,ms_sql,Not Interested
1616@customer-leads.com,request demo ,Yes,No,Business analyst ,99,Yes,No,No,Germany,Blog - Generic,Immediately,"mysql,ms_sql","postgres,s3,ms_sql",Not Interested
1617@customer-leads.com,request demo ,No,No,Business analyst ,1411,No,No,No,Germany,Ads - ETL Tools,Immediately,"mysql,ms_sql",ms_sql,Not Interested
1618@customer-leads.com,request demo ,Yes,No,Tech lead,8426,Yes,No,No,Japan,Blog - Redshift - X to Y,Immediately,google_analytics ,"snowflake,rds,ms_sql",Not Interested
1619@customer-leads.com,created account ,Yes,Yes,Business analyst ,5863,Yes,Yes,No,China,Direct - Home,Immediately,"python,chartio,superset","bigquery,s3",Interested
1620@customer-leads.com,contact us,Yes,No,Product manager,2441,Yes,No,No,Germany,Blog - Redshift - Generic,Early Exploration,google_analytics ,redshift,Not Interested
1621@customer-leads.com,contact us,No,Yes,Swe,5015,No,No,Yes,Japan,Blog - Generic,In A Month,google_analytics ,"bigquery,s3",May Consider
1622@customer-leads.com,created account ,Yes,Yes,Ceo,27,Yes,No,Yes,Denmark,Direct - Home,This Quarter,"mysql,ms_sql","postgres,s3,ms_sql",Interested
1623@customer-leads.com,contact us,Yes,Yes,Tech lead,1331,No,No,Yes,Us,Blog - Generic,Early Exploration,"mysql,ms_sql",ms_sql,Interested
1624@customer-leads.com,request quote,No,Yes,Cto,7721,No,Yes,Yes,Japan,Ads - ETL Tools,This Quarter,"python,chartio,superset","snowflake,rds,ms_sql",May Consider
1625@customer-leads.com,request quote,Yes,Yes,Tech lead,4274,No,No,No,Us,Ads - ETL Tools,This Quarter,"mysql,ms_sql",ms_sql,Interested
1626@customer-leads.com,contact us,Yes,Yes,Tech lead,3293,No,No,Yes,Us,Ads - ETL Tools,In A Month,"redshift,s3,tableau","snowflake,rds,ms_sql",Interested
1627@customer-leads.com,request demo ,Yes,Yes,Tech lead,7106,No,Yes,Yes,India,Blog - Generic,Immediately,"aurora,s3","bigquery,s3",Interested
1628@customer-leads.com,request demo ,Yes,Yes,Cto,6200,No,No,Yes,Denmark,Direct - Home,Immediately,"mysql,ms_sql","postgres,s3,ms_sql",Interested
1629@customer-leads.com,created account ,Yes,No,Swe,1823,No,Yes,No,Japan,Blog - Redshift - Generic,Early Exploration,"mysql,ms_sql",ms_sql,Not Interested
1630@customer-leads.com,contact us,Yes,No,Business analyst ,4264,No,Yes,No,Denmark,Blog - Redshift - Generic,In A Month,google_analytics ,ms_sql,Not Interested
1631@customer-leads.com,request demo ,No,Yes,Ceo,4432,Yes,Yes,Yes,Germany,Direct - Home,In A Month,"redshift,s3,tableau","snowflake,rds,ms_sql",May Consider
1632@customer-leads.com,request quote,Yes,Yes,Swe,6317,Yes,No,No,Us,Blog - Redshift - Generic,In A Month,"aurora,s3",ms_sql,Interested
1633@customer-leads.com,created account ,Yes,No,Product manager,2980,No,Yes,No,Germany,Ads - ETL Tools,Immediately,"redshift,s3,tableau",redshift,Not Interested
1634@customer-leads.com,request demo ,Yes,Yes,Cto,5155,Yes,Yes,Yes,India,Blog - Redshift - Generic,Early Exploration,"aurora,s3","postgres,s3,ms_sql",Interested
1635@customer-leads.com,contact us,No,Yes,Product manager,3185,No,No,Yes,China,Blog - Redshift - X to Y,Early Exploration,"mysql,ms_sql",redshift,May Consider
1636@customer-leads.com,request quote,Yes,Yes,Business analyst ,5669,Yes,No,Yes,Germany,Ads - ETL Tools,Immediately,"python,chartio,superset","postgres,s3,ms_sql",Interested
1637@customer-leads.com,created account ,No,Yes,Swe,7133,No,Yes,No,Denmark,Ads - ETL Tools,Early Exploration,"redshift,s3,tableau","bigquery,s3",May Consider
1638@customer-leads.com,contact us,No,No,Cto,1593,No,Yes,No,Denmark,Blog - Generic,This Quarter,google_analytics ,ms_sql,Not Interested
1639@customer-leads.com,request demo ,No,No,Tech lead,6410,Yes,No,No,Japan,Blog - Generic,This Quarter,"aurora,s3","postgres,s3,ms_sql",Not Interested
1640@customer-leads.com,contact us,Yes,Yes,Business analyst ,8697,Yes,No,No,Us,Blog - Generic,Early Exploration,google_analytics ,"postgres,s3,ms_sql",Interested
1641@customer-leads.com,created account ,Yes,No,Business analyst ,236,No,No,No,China,Direct - Home,Early Exploration,"python,chartio,superset","snowflake,rds,ms_sql",Not Interested
1642@customer-leads.com,request demo ,No,Yes,Ceo,8188,No,Yes,No,Japan,Direct - Home,This Quarter,google_analytics ,"snowflake,rds,ms_sql",May Consider
1643@customer-leads.com,request quote,Yes,No,Business analyst ,5661,Yes,No,No,China,Blog - Redshift - X to Y,This Quarter,google_analytics ,"snowflake,rds,ms_sql",Not Interested
1644@customer-leads.com,request quote,No,No,Cto,1837,Yes,Yes,Yes,China,Blog - Redshift - Generic,This Quarter,"python,chartio,superset",ms_sql,Not Interested
1645@customer-leads.com,created account ,No,No,Swe,7519,No,Yes,No,Denmark,Blog - Redshift - X to Y,This Quarter,"redshift,s3,tableau","bigquery,s3",Not Interested
1646@customer-leads.com,contact us,No,Yes,Cto,5437,Yes,No,Yes,India,Blog - Generic,Early Exploration,google_analytics ,ms_sql,May Consider
1647@customer-leads.com,contact us,Yes,Yes,Business analyst ,4488,No,No,Yes,Japan,Blog - Generic,Immediately,google_analytics ,"bigquery,s3",Interested
1648@customer-leads.com,request demo ,No,Yes,Product manager,2144,No,No,Yes,Germany,Blog - Redshift - X to Y,Immediately,"redshift,s3,tableau","bigquery,s3",May Consider
1649@customer-leads.com,created account ,No,Yes,Tech lead,7069,Yes,Yes,Yes,Germany,Blog - Generic,This Quarter,google_analytics ,"snowflake,rds,ms_sql",May Consider
1650@customer-leads.com,request demo ,Yes,No,Cto,831,No,Yes,Yes,Japan,Blog - Redshift - Generic,This Quarter,"aurora,s3",redshift,Not Interested
1651@customer-leads.com,request demo ,No,Yes,Business analyst ,6980,Yes,Yes,No,India,Direct - Home,This Quarter,"aurora,s3","postgres,s3,ms_sql",May Consider
1652@customer-leads.com,contact us,No,Yes,Cto,9980,Yes,Yes,No,Japan,Direct - Home,Early Exploration,"aurora,s3","bigquery,s3",May Consider
1653@customer-leads.com,created account ,Yes,No,Cto,2142,No,No,No,Denmark,Blog - Generic,Immediately,"mysql,ms_sql",redshift,Not Interested
1654@customer-leads.com,request demo ,No,No,Tech lead,1176,No,Yes,Yes,Denmark,Ads - ETL Tools,Immediately,"mysql,ms_sql","bigquery,s3",Not Interested
1655@customer-leads.com,contact us,No,No,Business analyst ,388,No,Yes,Yes,Japan,Blog - Redshift - X to Y,Early Exploration,google_analytics ,ms_sql,Not Interested
1656@customer-leads.com,request quote,Yes,Yes,Cto,3338,No,No,No,India,Blog - Redshift - Generic,Immediately,"redshift,s3,tableau",redshift,Interested
1657@customer-leads.com,request demo ,No,No,Swe,3780,Yes,No,No,India,Blog - Redshift - Generic,This Quarter,google_analytics ,"snowflake,rds,ms_sql",Not Interested
1658@customer-leads.com,contact us,No,Yes,Cto,6746,Yes,Yes,Yes,Japan,Blog - Redshift - X to Y,Immediately,google_analytics ,"snowflake,rds,ms_sql",May Consider
1659@customer-leads.com,request demo ,Yes,No,Swe,8573,No,No,No,Germany,Direct - Home,In A Month,"mysql,ms_sql",redshift,Not Interested
1660@customer-leads.com,created account ,No,No,Business analyst ,9112,No,Yes,No,Germany,Blog - Redshift - X to Y,Early Exploration,"aurora,s3","snowflake,rds,ms_sql",Not Interested
1661@customer-leads.com,contact us,Yes,Yes,Product manager,8693,Yes,Yes,Yes,Japan,Blog - Redshift - Generic,Immediately,"mysql,ms_sql","postgres,s3,ms_sql",Interested
1662@customer-leads.com,request demo ,No,Yes,Ceo,2328,Yes,Yes,Yes,Japan,Blog - Redshift - X to Y,In A Month,"python,chartio,superset","bigquery,s3",May Consider
1663@customer-leads.com,created account ,No,Yes,Swe,3661,Yes,Yes,Yes,Germany,Direct - Home,In A Month,"mysql,ms_sql","postgres,s3,ms_sql",May Consider
1664@customer-leads.com,created account ,Yes,Yes,Business analyst ,5912,No,Yes,No,Us,Direct - Home,Early Exploration,"redshift,s3,tableau",redshift,Interested
1665@customer-leads.com,contact us,No,No,Ceo,8485,Yes,No,Yes,Japan,Blog - Generic,Immediately,"mysql,ms_sql","bigquery,s3",Not Interested
1666@customer-leads.com,contact us,Yes,Yes,Tech lead,5896,No,Yes,No,Denmark,Direct - Home,This Quarter,"redshift,s3,tableau",redshift,Interested
1667@customer-leads.com,request quote,No,No,Cto,5857,Yes,No,No,Japan,Blog - Redshift - Generic,This Quarter,"redshift,s3,tableau",ms_sql,Not Interested
1668@customer-leads.com,request demo ,No,No,Product manager,3513,No,No,Yes,Germany,Blog - Redshift - X to Y,In A Month,"mysql,ms_sql",ms_sql,Not Interested
1669@customer-leads.com,request demo ,Yes,No,Ceo,3898,Yes,No,Yes,China,Ads - ETL Tools,In A Month,"redshift,s3,tableau",ms_sql,Not Interested
1670@customer-leads.com,contact us,No,No,Ceo,511,No,No,No,Denmark,Blog - Redshift - Generic,Early Exploration,"mysql,ms_sql",redshift,Not Interested
1671@customer-leads.com,request demo ,Yes,No,Business analyst ,3398,No,No,Yes,Us,Blog - Generic,In A Month,google_analytics ,ms_sql,Not Interested
1672@customer-leads.com,request quote,No,Yes,Swe,3217,No,No,Yes,Denmark,Blog - Redshift - Generic,Immediately,"redshift,s3,tableau","snowflake,rds,ms_sql",May Consider
1673@customer-leads.com,request demo ,Yes,Yes,Product manager,1912,Yes,Yes,No,Denmark,Blog - Generic,Immediately,"python,chartio,superset","postgres,s3,ms_sql",Interested
1674@customer-leads.com,created account ,Yes,Yes,Swe,4537,No,No,No,China,Blog - Redshift - Generic,In A Month,"aurora,s3","bigquery,s3",Interested
1675@customer-leads.com,request demo ,No,Yes,Cto,9612,Yes,Yes,Yes,Us,Blog - Redshift - X to Y,In A Month,"mysql,ms_sql",redshift,May Consider
1676@customer-leads.com,created account ,Yes,Yes,Product manager,3235,No,No,Yes,Us,Blog - Redshift - Generic,In A Month,google_analytics ,"postgres,s3,ms_sql",Interested
1677@customer-leads.com,request demo ,No,No,Product manager,9850,No,No,No,Us,Blog - Redshift - X to Y,In A Month,"python,chartio,superset",ms_sql,Not Interested
1678@customer-leads.com,request demo ,Yes,No,Business analyst ,1675,No,No,Yes,Denmark,Blog - Redshift - X to Y,This Quarter,"python,chartio,superset","snowflake,rds,ms_sql",Not Interested
1679@customer-leads.com,request demo ,No,No,Product manager,1164,No,No,Yes,Japan,Blog - Redshift - Generic,In A Month,google_analytics ,"postgres,s3,ms_sql",Not Interested
1680@customer-leads.com,request demo ,No,No,Cto,415,No,No,No,China,Blog - Redshift - Generic,Immediately,"mysql,ms_sql","postgres,s3,ms_sql",Not Interested
1681@customer-leads.com,request quote,No,No,Business analyst ,214,Yes,Yes,No,India,Blog - Redshift - X to Y,Immediately,google_analytics ,"bigquery,s3",Not Interested
1682@customer-leads.com,created account ,No,Yes,Business analyst ,842,No,Yes,No,Denmark,Blog - Generic,In A Month,"mysql,ms_sql",redshift,May Consider
1683@customer-leads.com,request quote,Yes,No,Swe,1866,No,No,No,India,Direct - Home,Early Exploration,"redshift,s3,tableau","bigquery,s3",Not Interested
1684@customer-leads.com,created account ,No,Yes,Cto,6313,No,No,Yes,Japan,Ads - ETL Tools,This Quarter,"python,chartio,superset","postgres,s3,ms_sql",May Consider
1685@customer-leads.com,contact us,Yes,No,Product manager,1636,No,No,Yes,China,Direct - Home,Early Exploration,google_analytics ,redshift,Not Interested
1686@customer-leads.com,created account ,Yes,No,Cto,8666,Yes,Yes,No,Japan,Blog - Redshift - X to Y,In A Month,"python,chartio,superset",ms_sql,Not Interested
1687@customer-leads.com,request quote,No,No,Product manager,678,No,No,Yes,India,Blog - Redshift - Generic,This Quarter,google_analytics ,"postgres,s3,ms_sql",Not Interested
1688@customer-leads.com,created account ,No,Yes,Swe,1950,Yes,No,Yes,Germany,Ads - ETL Tools,Immediately,"mysql,ms_sql","bigquery,s3",May Consider
1689@customer-leads.com,created account ,Yes,Yes,Ceo,5782,No,Yes,No,Us,Blog - Redshift - X to Y,This Quarter,google_analytics ,"bigquery,s3",Interested
1690@customer-leads.com,request quote,No,Yes,Business analyst ,3212,No,Yes,No,Us,Direct - Home,In A Month,"python,chartio,superset","snowflake,rds,ms_sql",May Consider
1691@customer-leads.com,request quote,No,No,Cto,2256,No,Yes,No,Germany,Direct - Home,Early Exploration,"python,chartio,superset","bigquery,s3",Not Interested
1692@customer-leads.com,created account ,Yes,Yes,Product manager,9229,Yes,Yes,No,Japan,Blog - Generic,In A Month,google_analytics ,ms_sql,Interested
1693@customer-leads.com,contact us,Yes,No,Ceo,7880,No,No,No,China,Direct - Home,This Quarter,google_analytics ,ms_sql,Not Interested
1694@customer-leads.com,request demo ,Yes,No,Ceo,936,Yes,Yes,No,China,Blog - Generic,Early Exploration,"python,chartio,superset","snowflake,rds,ms_sql",Not Interested
1695@customer-leads.com,created account ,Yes,Yes,Swe,5034,Yes,Yes,No,Us,Blog - Redshift - Generic,Early Exploration,"python,chartio,superset",redshift,Interested
1696@customer-leads.com,request demo ,No,No,Tech lead,4172,No,No,No,Germany,Direct - Home,In A Month,"python,chartio,superset","snowflake,rds,ms_sql",Not Interested
1697@customer-leads.com,created account ,Yes,Yes,Swe,2230,No,Yes,Yes,China,Blog - Generic,In A Month,"redshift,s3,tableau","postgres,s3,ms_sql",Interested
1698@customer-leads.com,request demo ,No,Yes,Product manager,3641,No,Yes,Yes,Us,Blog - Redshift - X to Y,This Quarter,"python,chartio,superset",ms_sql,May Consider
